Domaine,Zone,Élément,Produit,Année,Unité,Valeur
"Bilans Alimentaires (2010-)","Éthiopie","Disponibilité intérieure","Poissons Marins, Autres","2017","Milliers de tonnes","0.04"
"Bilans Alimentaires (2010-)","Éthiopie","Disponibilité intérieure","Crustacés","2017","Milliers de tonnes","0.01"
"Bilans Alimentaires (2010-)","Éthiopie","Disponibilité intérieure","Cephalopodes","2017","Milliers de tonnes","0"
"Bilans Alimentaires (2010-)","Éthiopie","Disponibilité intérieure","Mollusques, Autres","2017","Milliers de tonnes","0"
"Bilans Alimentaires (2010-)","Éthiopie","Disponibilité intérieure","Animaux Aquatiques Autre","2017","Milliers de tonnes","0"
"Bilans Alimentaires (2010-)","Fédération de Russie","Disponibilité intérieure","Viande de Bovins","2017","Milliers de tonnes","2032"
"Bilans Alimentaires (2010-)","Fédération de Russie","Disponibilité intérieure","Viande d'Ovins/Caprins","2017","Milliers de tonnes","202"
"Bilans Alimentaires (2010-)","Fédération de Russie","Disponibilité intérieure","Viande de porcins","2017","Milliers de tonnes","3868"
"Bilans Alimentaires (2010-)","Fédération de Russie","Disponibilité intérieure","Viande de Volailles","2017","Milliers de tonnes","4657"
"Bilans Alimentaires (2010-)","Fédération de Russie","Disponibilité intérieure","Viande, Autre","2017","Milliers de tonnes","489"
"Bilans Alimentaires (2010-)","Fédération de Russie","Disponibilité intérieure","Abats Comestible","2017","Milliers de tonnes","602"
"Bilans Alimentaires (2010-)","Fédération de Russie","Disponibilité intérieure","Poissons Eau Douce","2017","Milliers de tonnes","808.45"
"Bilans Alimentaires (2010-)","Fédération de Russie","Disponibilité intérieure","Perciform","2017","Milliers de tonnes","1345.02"
"Bilans Alimentaires (2010-)","Fédération de Russie","Disponibilité intérieure","Poissons Pelagiques","2017","Milliers de tonnes","797.71"
"Bilans Alimentaires (2010-)","Fédération de Russie","Disponibilité intérieure","Poissons Marins, Autres","2017","Milliers de tonnes","0.33"
"Bilans Alimentaires (2010-)","Fédération de Russie","Disponibilité intérieure","Crustacés","2017","Milliers de tonnes","82.77"
"Bilans Alimentaires (2010-)","Fédération de Russie","Disponibilité intérieure","Cephalopodes","2017","Milliers de tonnes","110.17"
"Bilans Alimentaires (2010-)","Fédération de Russie","Disponibilité intérieure","Mollusques, Autres","2017","Milliers de tonnes","72.04"
"Bilans Alimentaires (2010-)","Fédération de Russie","Disponibilité intérieure","Animaux Aquatiques Autre","2017","Milliers de tonnes","5.68"
"Bilans Alimentaires (2010-)","Fidji","Disponibilité intérieure","Viande de Bovins","2017","Milliers de tonnes","5"
"Bilans Alimentaires (2010-)","Fidji","Disponibilité intérieure","Viande d'Ovins/Caprins","2017","Milliers de tonnes","6"
"Bilans Alimentaires (2010-)","Fidji","Disponibilité intérieure","Viande de porcins","2017","Milliers de tonnes","4"
"Bilans Alimentaires (2010-)","Fidji","Disponibilité intérieure","Viande de Volailles","2017","Milliers de tonnes","36"
"Bilans Alimentaires (2010-)","Fidji","Disponibilité intérieure","Viande, Autre","2017","Milliers de tonnes","0"
"Bilans Alimentaires (2010-)","Fidji","Disponibilité intérieure","Abats Comestible","2017","Milliers de tonnes","2"
"Bilans Alimentaires (2010-)","Fidji","Disponibilité intérieure","Poissons Eau Douce","2017","Milliers de tonnes","0.38"
"Bilans Alimentaires (2010-)","Fidji","Disponibilité intérieure","Perciform","2017","Milliers de tonnes","2.79"
"Bilans Alimentaires (2010-)","Fidji","Disponibilité intérieure","Poissons Pelagiques","2017","Milliers de tonnes","14.03"
"Bilans Alimentaires (2010-)","Fidji","Disponibilité intérieure","Poissons Marins, Autres","2017","Milliers de tonnes","6.29"
"Bilans Alimentaires (2010-)","Fidji","Disponibilité intérieure","Crustacés","2017","Milliers de tonnes","1.19"
"Bilans Alimentaires (2010-)","Fidji","Disponibilité intérieure","Cephalopodes","2017","Milliers de tonnes","0.18"
"Bilans Alimentaires (2010-)","Fidji","Disponibilité intérieure","Mollusques, Autres","2017","Milliers de tonnes","2.61"
"Bilans Alimentaires (2010-)","Fidji","Disponibilité intérieure","Animaux Aquatiques Autre","2017","Milliers de tonnes","0.03"
"Bilans Alimentaires (2010-)","Finlande","Disponibilité intérieure","Viande de Bovins","2017","Milliers de tonnes","104"
"Bilans Alimentaires (2010-)","Finlande","Disponibilité intérieure","Viande d'Ovins/Caprins","2017","Milliers de tonnes","3"
"Bilans Alimentaires (2010-)","Finlande","Disponibilité intérieure","Viande de porcins","2017","Milliers de tonnes","199"
"Bilans Alimentaires (2010-)","Finlande","Disponibilité intérieure","Viande de Volailles","2017","Milliers de tonnes","112"
"Bilans Alimentaires (2010-)","Finlande","Disponibilité intérieure","Viande, Autre","2017","Milliers de tonnes","6"
"Bilans Alimentaires (2010-)","Finlande","Disponibilité intérieure","Abats Comestible","2017","Milliers de tonnes","14"
"Bilans Alimentaires (2010-)","Finlande","Disponibilité intérieure","Poissons Eau Douce","2017","Milliers de tonnes","97.85"
"Bilans Alimentaires (2010-)","Finlande","Disponibilité intérieure","Perciform","2017","Milliers de tonnes","17.27"
"Bilans Alimentaires (2010-)","Finlande","Disponibilité intérieure","Poissons Pelagiques","2017","Milliers de tonnes","133.75"
"Bilans Alimentaires (2010-)","Finlande","Disponibilité intérieure","Poissons Marins, Autres","2017","Milliers de tonnes","6.75"
"Bilans Alimentaires (2010-)","Finlande","Disponibilité intérieure","Crustacés","2017","Milliers de tonnes","8.81"
"Bilans Alimentaires (2010-)","Finlande","Disponibilité intérieure","Cephalopodes","2017","Milliers de tonnes","0.29"
"Bilans Alimentaires (2010-)","Finlande","Disponibilité intérieure","Mollusques, Autres","2017","Milliers de tonnes","1.13"
"Bilans Alimentaires (2010-)","Finlande","Disponibilité intérieure","Animaux Aquatiques Autre","2017","Milliers de tonnes","0.03"
"Bilans Alimentaires (2010-)","France","Disponibilité intérieure","Viande de Bovins","2017","Milliers de tonnes","1500"
"Bilans Alimentaires (2010-)","France","Disponibilité intérieure","Viande d'Ovins/Caprins","2017","Milliers de tonnes","191"
"Bilans Alimentaires (2010-)","France","Disponibilité intérieure","Viande de porcins","2017","Milliers de tonnes","2150"
"Bilans Alimentaires (2010-)","France","Disponibilité intérieure","Viande de Volailles","2017","Milliers de tonnes","1753"
"Bilans Alimentaires (2010-)","France","Disponibilité intérieure","Viande, Autre","2017","Milliers de tonnes","91"
"Bilans Alimentaires (2010-)","France","Disponibilité intérieure","Abats Comestible","2017","Milliers de tonnes","422"
"Bilans Alimentaires (2010-)","France","Disponibilité intérieure","Poissons Eau Douce","2017","Milliers de tonnes","264.94"
"Bilans Alimentaires (2010-)","France","Disponibilité intérieure","Perciform","2017","Milliers de tonnes","829.64"
"Bilans Alimentaires (2010-)","France","Disponibilité intérieure","Poissons Pelagiques","2017","Milliers de tonnes","570.76"
"Bilans Alimentaires (2010-)","France","Disponibilité intérieure","Poissons Marins, Autres","2017","Milliers de tonnes","8.86"
"Bilans Alimentaires (2010-)","France","Disponibilité intérieure","Crustacés","2017","Milliers de tonnes","245.73"
"Bilans Alimentaires (2010-)","France","Disponibilité intérieure","Cephalopodes","2017","Milliers de tonnes","59.5"
"Bilans Alimentaires (2010-)","France","Disponibilité intérieure","Mollusques, Autres","2017","Milliers de tonnes","364.35"
"Bilans Alimentaires (2010-)","France","Disponibilité intérieure","Animaux Aquatiques Autre","2017","Milliers de tonnes","1.27"
"Bilans Alimentaires (2010-)","Gabon","Disponibilité intérieure","Viande de Bovins","2017","Milliers de tonnes","15"
"Bilans Alimentaires (2010-)","Gabon","Disponibilité intérieure","Viande d'Ovins/Caprins","2017","Milliers de tonnes","1"
"Bilans Alimentaires (2010-)","Gabon","Disponibilité intérieure","Viande de porcins","2017","Milliers de tonnes","19"
"Bilans Alimentaires (2010-)","Gabon","Disponibilité intérieure","Viande de Volailles","2017","Milliers de tonnes","80"
"Bilans Alimentaires (2010-)","Gabon","Disponibilité intérieure","Viande, Autre","2017","Milliers de tonnes","30"
"Bilans Alimentaires (2010-)","Gabon","Disponibilité intérieure","Abats Comestible","2017","Milliers de tonnes","17"
"Bilans Alimentaires (2010-)","Gabon","Disponibilité intérieure","Poissons Eau Douce","2017","Milliers de tonnes","12.08"
"Bilans Alimentaires (2010-)","Gabon","Disponibilité intérieure","Perciform","2017","Milliers de tonnes","16.85"
"Bilans Alimentaires (2010-)","Gabon","Disponibilité intérieure","Poissons Pelagiques","2017","Milliers de tonnes","29.55"
"Bilans Alimentaires (2010-)","Gabon","Disponibilité intérieure","Poissons Marins, Autres","2017","Milliers de tonnes","4.84"
"Bilans Alimentaires (2010-)","Gabon","Disponibilité intérieure","Crustacés","2017","Milliers de tonnes","0.19"
"Bilans Alimentaires (2010-)","Gabon","Disponibilité intérieure","Cephalopodes","2017","Milliers de tonnes","0.35"
"Bilans Alimentaires (2010-)","Gabon","Disponibilité intérieure","Mollusques, Autres","2017","Milliers de tonnes","0.01"
"Bilans Alimentaires (2010-)","Gabon","Disponibilité intérieure","Animaux Aquatiques Autre","2017","Milliers de tonnes","0"
"Bilans Alimentaires (2010-)","Gambie","Disponibilité intérieure","Viande de Bovins","2017","Milliers de tonnes","6"
"Bilans Alimentaires (2010-)","Gambie","Disponibilité intérieure","Viande d'Ovins/Caprins","2017","Milliers de tonnes","2"
"Bilans Alimentaires (2010-)","Gambie","Disponibilité intérieure","Viande de porcins","2017","Milliers de tonnes","1"
"Bilans Alimentaires (2010-)","Gambie","Disponibilité intérieure","Viande de Volailles","2017","Milliers de tonnes","18"
"Bilans Alimentaires (2010-)","Gambie","Disponibilité intérieure","Viande, Autre","2017","Milliers de tonnes","1"
"Bilans Alimentaires (2010-)","Gambie","Disponibilité intérieure","Abats Comestible","2017","Milliers de tonnes","1"
"Bilans Alimentaires (2010-)","Gambie","Disponibilité intérieure","Poissons Eau Douce","2017","Milliers de tonnes","1.28"
"Bilans Alimentaires (2010-)","Gambie","Disponibilité intérieure","Perciform","2017","Milliers de tonnes","10.32"
"Bilans Alimentaires (2010-)","Gambie","Disponibilité intérieure","Poissons Pelagiques","2017","Milliers de tonnes","46.72"
"Bilans Alimentaires (2010-)","Gambie","Disponibilité intérieure","Poissons Marins, Autres","2017","Milliers de tonnes","1.14"
"Bilans Alimentaires (2010-)","Gambie","Disponibilité intérieure","Crustacés","2017","Milliers de tonnes","0.91"
"Bilans Alimentaires (2010-)","Gambie","Disponibilité intérieure","Cephalopodes","2017","Milliers de tonnes","0.44"
"Bilans Alimentaires (2010-)","Gambie","Disponibilité intérieure","Mollusques, Autres","2017","Milliers de tonnes","0.14"
"Bilans Alimentaires (2010-)","Géorgie","Disponibilité intérieure","Viande de Bovins","2017","Milliers de tonnes","27"
"Bilans Alimentaires (2010-)","Géorgie","Disponibilité intérieure","Viande d'Ovins/Caprins","2017","Milliers de tonnes","2"
"Bilans Alimentaires (2010-)","Géorgie","Disponibilité intérieure","Viande de porcins","2017","Milliers de tonnes","40"
"Bilans Alimentaires (2010-)","Géorgie","Disponibilité intérieure","Viande de Volailles","2017","Milliers de tonnes","67"
"Bilans Alimentaires (2010-)","Géorgie","Disponibilité intérieure","Viande, Autre","2017","Milliers de tonnes","1"
"Bilans Alimentaires (2010-)","Géorgie","Disponibilité intérieure","Abats Comestible","2017","Milliers de tonnes","11"
"Bilans Alimentaires (2010-)","Géorgie","Disponibilité intérieure","Poissons Eau Douce","2017","Milliers de tonnes","6.08"
"Bilans Alimentaires (2010-)","Géorgie","Disponibilité intérieure","Perciform","2017","Milliers de tonnes","3.1"
"Bilans Alimentaires (2010-)","Géorgie","Disponibilité intérieure","Poissons Pelagiques","2017","Milliers de tonnes","104.06"
"Bilans Alimentaires (2010-)","Géorgie","Disponibilité intérieure","Poissons Marins, Autres","2017","Milliers de tonnes","9.37"
"Bilans Alimentaires (2010-)","Géorgie","Disponibilité intérieure","Crustacés","2017","Milliers de tonnes","0.19"
"Bilans Alimentaires (2010-)","Géorgie","Disponibilité intérieure","Cephalopodes","2017","Milliers de tonnes","0.05"
"Bilans Alimentaires (2010-)","Géorgie","Disponibilité intérieure","Mollusques, Autres","2017","Milliers de tonnes","0.21"
"Bilans Alimentaires (2010-)","Géorgie","Disponibilité intérieure","Animaux Aquatiques Autre","2017","Milliers de tonnes","0.01"
"Bilans Alimentaires (2010-)","Ghana","Disponibilité intérieure","Viande de Bovins","2017","Milliers de tonnes","32"
"Bilans Alimentaires (2010-)","Ghana","Disponibilité intérieure","Viande d'Ovins/Caprins","2017","Milliers de tonnes","50"
"Bilans Alimentaires (2010-)","Ghana","Disponibilité intérieure","Viande de porcins","2017","Milliers de tonnes","32"
"Bilans Alimentaires (2010-)","Ghana","Disponibilité intérieure","Viande de Volailles","2017","Milliers de tonnes","209"
"Bilans Alimentaires (2010-)","Ghana","Disponibilité intérieure","Viande, Autre","2017","Milliers de tonnes","82"
"Bilans Alimentaires (2010-)","Ghana","Disponibilité intérieure","Abats Comestible","2017","Milliers de tonnes","45"
"Bilans Alimentaires (2010-)","Ghana","Disponibilité intérieure","Poissons Eau Douce","2017","Milliers de tonnes","151.25"
"Bilans Alimentaires (2010-)","Ghana","Disponibilité intérieure","Perciform","2017","Milliers de tonnes","50.88"
"Bilans Alimentaires (2010-)","Ghana","Disponibilité intérieure","Poissons Pelagiques","2017","Milliers de tonnes","526.47"
"Bilans Alimentaires (2010-)","Ghana","Disponibilité intérieure","Poissons Marins, Autres","2017","Milliers de tonnes","13.43"
"Bilans Alimentaires (2010-)","Ghana","Disponibilité intérieure","Crustacés","2017","Milliers de tonnes","0.11"
"Bilans Alimentaires (2010-)","Ghana","Disponibilité intérieure","Cephalopodes","2017","Milliers de tonnes","1.57"
"Bilans Alimentaires (2010-)","Ghana","Disponibilité intérieure","Mollusques, Autres","2017","Milliers de tonnes","0.01"
"Bilans Alimentaires (2010-)","Ghana","Disponibilité intérieure","Animaux Aquatiques Autre","2017","Milliers de tonnes","0"
"Bilans Alimentaires (2010-)","Grèce","Disponibilité intérieure","Viande de Bovins","2017","Milliers de tonnes","170"
"Bilans Alimentaires (2010-)","Grèce","Disponibilité intérieure","Viande d'Ovins/Caprins","2017","Milliers de tonnes","77"
"Bilans Alimentaires (2010-)","Grèce","Disponibilité intérieure","Viande de porcins","2017","Milliers de tonnes","313"
"Bilans Alimentaires (2010-)","Grèce","Disponibilité intérieure","Viande de Volailles","2017","Milliers de tonnes","178"
"Bilans Alimentaires (2010-)","Grèce","Disponibilité intérieure","Viande, Autre","2017","Milliers de tonnes","23"
"Bilans Alimentaires (2010-)","Grèce","Disponibilité intérieure","Abats Comestible","2017","Milliers de tonnes","38"
"Bilans Alimentaires (2010-)","Grèce","Disponibilité intérieure","Poissons Eau Douce","2017","Milliers de tonnes","20.89"
"Bilans Alimentaires (2010-)","Grèce","Disponibilité intérieure","Perciform","2017","Milliers de tonnes","71.27"
"Bilans Alimentaires (2010-)","Grèce","Disponibilité intérieure","Poissons Pelagiques","2017","Milliers de tonnes","394.69"
"Bilans Alimentaires (2010-)","Grèce","Disponibilité intérieure","Poissons Marins, Autres","2017","Milliers de tonnes","5.99"
"Bilans Alimentaires (2010-)","Grèce","Disponibilité intérieure","Crustacés","2017","Milliers de tonnes","17.34"
"Bilans Alimentaires (2010-)","Grèce","Disponibilité intérieure","Cephalopodes","2017","Milliers de tonnes","38.5"
"Bilans Alimentaires (2010-)","Grèce","Disponibilité intérieure","Mollusques, Autres","2017","Milliers de tonnes","6.3"
"Bilans Alimentaires (2010-)","Grèce","Disponibilité intérieure","Animaux Aquatiques Autre","2017","Milliers de tonnes","0.09"
"Bilans Alimentaires (2010-)","Grenade","Disponibilité intérieure","Viande de Bovins","2017","Milliers de tonnes","1"
